feature_id	sample_id	relative_count
feature_0205	sample_418	1.0
feature_0205	sample_015	7.0
feature_0205	sample_182	15.0
feature_0205	sample_297	16.0
feature_0205	sample_453	2.0
feature_0205	sample_331	2.0
feature_0205	sample_027	1.0
feature_0205	sample_483	6.0
feature_0205	sample_397	9.0
feature_0205	sample_169	9.0
feature_0205	sample_220	37.0
feature_0205	sample_120	2.0
feature_0205	sample_356	64.0
feature_0205	sample_032	1.0
feature_0205	sample_416	46.0
feature_0205	sample_263	1.0
feature_0205	sample_284	1.0
feature_0205	sample_051	51.0
feature_0205	sample_406	27.0
feature_0205	sample_277	8.0
feature_0205	sample_352	12.0
feature_0205	sample_214	11.0
feature_0205	sample_095	17.0
feature_0205	sample_304	32.0
feature_0205	sample_498	7.0
feature_0205	sample_301	63.0
feature_0205	sample_224	1.0
feature_0205	sample_054	1.0
feature_0205	sample_017	1.0
feature_0205	sample_335	6.0
feature_0205	sample_349	1.0
feature_0205	sample_359	1956.0
feature_0205	sample_097	1.0
feature_0205	sample_313	78.0
feature_0205	sample_037	5970.0
feature_0205	sample_045	1.0
feature_0205	sample_260	1.0
feature_0205	sample_502	1.0
feature_0205	sample_258	2.0
feature_0205	sample_459	1.0
feature_0205	sample_345	39.0
feature_0205	sample_288	6.0
feature_0205	sample_232	3.0
feature_0205	sample_057	68.0
feature_0205	sample_235	770.0
feature_0205	sample_396	1.0
feature_0205	sample_367	1.0
feature_0205	sample_062	3.0
feature_0205	sample_393	32.0
feature_0205	sample_403	1006.0
feature_0205	sample_358	1.0
feature_0205	sample_242	5.0
feature_0205	sample_147	71.0
feature_0205	sample_158	39.0
feature_0205	sample_080	150.0
feature_0205	sample_252	10.0
feature_0205	sample_167	63.0
feature_0205	sample_053	94.0
feature_0205	sample_329	20.0
feature_0205	sample_361	9.0
feature_0205	sample_497	13.0
feature_0205	sample_190	91.0
feature_0205	sample_075	92.0
feature_0205	sample_001	3.0
feature_0205	sample_321	18.0
feature_0205	sample_188	9.0
feature_0205	sample_250	33.0
feature_0205	sample_523	27.0
feature_0205	sample_194	7.0
feature_0205	sample_069	9.0
feature_0205	sample_437	2.0
feature_0205	sample_247	47.0
feature_0205	sample_160	6.0
feature_0205	sample_435	1.0
feature_0205	sample_261	1.0
feature_0206	sample_390	10821.0
feature_0206	sample_433	2094.0
feature_0206	sample_136	759.0
feature_0206	sample_031	13.0
feature_0206	sample_447	2272.0
feature_0206	sample_020	4635.0
feature_0206	sample_472	1100.0
feature_0206	sample_506	5489.0
feature_0206	sample_522	1532.0
feature_0206	sample_240	2471.0
feature_0206	sample_410	2689.0
feature_0206	sample_187	2465.0
feature_0206	sample_042	1362.0
feature_0206	sample_366	833.0
feature_0206	sample_116	1491.0
feature_0206	sample_500	2854.0
feature_0206	sample_375	270.0
feature_0206	sample_131	14.0
feature_0206	sample_327	16.0
feature_0206	sample_299	145.0
feature_0206	sample_528	3353.0
feature_0206	sample_478	1875.0
feature_0206	sample_298	635.0
feature_0206	sample_007	2762.0
feature_0206	sample_267	2069.0
feature_0206	sample_145	9.0
feature_0206	sample_283	4.0
feature_0206	sample_161	5403.0
feature_0206	sample_344	51.0
feature_0206	sample_002	20331.0
feature_0206	sample_318	868.0
feature_0206	sample_324	3479.0
feature_0206	sample_109	3283.0
feature_0206	sample_134	1711.0
feature_0206	sample_026	701.0
feature_0206	sample_394	300.0
feature_0206	sample_421	5018.0
feature_0206	sample_503	1266.0
feature_0206	sample_249	3068.0
feature_0206	sample_451	2718.0
feature_0206	sample_089	2404.0
feature_0206	sample_524	1485.0
feature_0206	sample_392	536.0
feature_0206	sample_513	1507.0
feature_0206	sample_060	2281.0
feature_0206	sample_185	2581.0
feature_0206	sample_106	1385.0
feature_0206	sample_221	770.0
feature_0206	sample_467	921.0
feature_0206	sample_056	3705.0
feature_0206	sample_253	3373.0
feature_0206	sample_300	2056.0
feature_0206	sample_193	2110.0
feature_0206	sample_474	4421.0
feature_0206	sample_446	3315.0
feature_0206	sample_307	1292.0
feature_0206	sample_466	1148.0
feature_0206	sample_518	475.0
feature_0206	sample_044	651.0
feature_0206	sample_184	5144.0
feature_0206	sample_462	96.0
feature_0206	sample_436	1397.0
feature_0206	sample_477	2569.0
feature_0206	sample_125	12055.0
feature_0206	sample_072	2148.0
feature_0206	sample_491	1570.0
feature_0206	sample_254	8498.0
feature_0206	sample_426	2730.0
feature_0206	sample_046	552.0
feature_0206	sample_376	2464.0
feature_0206	sample_338	2759.0
feature_0206	sample_347	7466.0
feature_0206	sample_154	837.0
feature_0206	sample_199	1330.0
feature_0206	sample_070	51.0
feature_0206	sample_092	317.0
feature_0206	sample_319	336.0
feature_0206	sample_262	1445.0
feature_0206	sample_144	768.0
feature_0206	sample_411	687.0
feature_0206	sample_207	3491.0
feature_0206	sample_290	2619.0
feature_0206	sample_195	3766.0
feature_0206	sample_196	337.0
feature_0206	sample_325	442.0
feature_0206	sample_018	1664.0
feature_0206	sample_040	3.0
feature_0206	sample_212	971.0
feature_0206	sample_268	967.0
feature_0206	sample_248	383.0
feature_0206	sample_213	56.0
feature_0206	sample_059	1362.0
feature_0206	sample_197	2098.0
feature_0206	sample_280	604.0
feature_0206	sample_287	126.0
feature_0206	sample_150	1577.0
feature_0206	sample_464	306.0
feature_0206	sample_012	831.0
feature_0206	sample_126	859.0
feature_0206	sample_149	678.0
feature_0206	sample_084	148.0
feature_0206	sample_151	4702.0
feature_0206	sample_243	1427.0
feature_0206	sample_389	245.0
feature_0206	sample_492	54.0
feature_0206	sample_306	650.0
feature_0206	sample_510	1438.0
feature_0206	sample_475	1301.0
feature_0206	sample_245	916.0
feature_0206	sample_173	4796.0
feature_0206	sample_039	508.0
feature_0206	sample_428	4089.0
feature_0206	sample_152	1996.0
feature_0206	sample_456	8615.0
feature_0206	sample_407	16904.0
feature_0206	sample_215	5.0
feature_0206	sample_400	9920.0
feature_0206	sample_388	5.0
feature_0206	sample_373	12567.0
feature_0206	sample_317	18.0
feature_0206	sample_291	5.0
feature_0206	sample_130	10757.0
feature_0206	sample_425	71.0
feature_0206	sample_009	7.0
feature_0206	sample_209	1.0
feature_0206	sample_142	11.0
feature_0206	sample_271	5631.0
feature_0206	sample_162	3681.0
feature_0206	sample_285	2019.0
feature_0206	sample_494	2247.0
feature_0206	sample_409	2744.0
feature_0206	sample_067	2020.0
feature_0206	sample_082	4903.0
feature_0206	sample_381	1150.0
feature_0206	sample_511	2875.0
feature_0206	sample_417	1062.0
feature_0206	sample_076	2982.0
feature_0206	sample_507	22912.0
feature_0206	sample_177	3717.0
feature_0206	sample_113	4837.0
feature_0206	sample_527	2770.0
feature_0206	sample_490	7931.0
feature_0206	sample_386	2777.0
feature_0206	sample_362	5358.0
feature_0206	sample_255	5782.0
feature_0206	sample_191	1486.0
feature_0206	sample_370	8192.0
feature_0206	sample_442	2037.0
feature_0206	sample_512	2253.0
feature_0206	sample_168	869.0
feature_0206	sample_132	489.0
feature_0206	sample_128	1.0
feature_0206	sample_048	3.0
feature_0206	sample_138	1.0
feature_0206	sample_274	2.0
feature_0206	sample_431	3.0
feature_0206	sample_259	4.0
feature_0206	sample_377	2.0
feature_0206	sample_087	2.0
feature_0206	sample_355	1473.0
feature_0206	sample_441	1137.0
feature_0206	sample_025	10345.0
feature_0206	sample_343	949.0
feature_0206	sample_063	1666.0
feature_0206	sample_083	4.0
feature_0206	sample_293	2.0
feature_0206	sample_236	5.0
feature_0206	sample_531	640.0
feature_0206	sample_471	3139.0
feature_0206	sample_033	93.0
feature_0206	sample_455	971.0
feature_0206	sample_439	2648.0
feature_0206	sample_105	6582.0
feature_0206	sample_257	891.0
feature_0206	sample_228	402.0
feature_0206	sample_180	693.0
feature_0206	sample_305	90.0
feature_0206	sample_013	4044.0
feature_0206	sample_008	1873.0
feature_0206	sample_071	620.0
feature_0206	sample_211	2361.0
feature_0206	sample_452	3057.0
feature_0206	sample_030	1594.0
feature_0206	sample_525	1104.0
feature_0206	sample_047	1252.0
feature_0206	sample_445	2326.0
feature_0206	sample_444	967.0
feature_0206	sample_341	214.0
feature_0206	sample_360	12198.0
feature_0206	sample_465	982.0
feature_0206	sample_178	99.0
feature_0206	sample_266	28.0
feature_0206	sample_171	1679.0
feature_0206	sample_186	1789.0
feature_0206	sample_192	410.0
feature_0206	sample_517	5.0
feature_0206	sample_094	2013.0
feature_0206	sample_346	456.0
feature_0206	sample_363	10420.0
feature_0206	sample_019	2231.0
feature_0206	sample_198	1946.0
feature_0206	sample_114	11450.0
feature_0206	sample_382	10.0
feature_0206	sample_022	351.0
feature_0206	sample_273	2771.0
feature_0206	sample_050	997.0
feature_0206	sample_276	299.0
feature_0206	sample_055	938.0
feature_0206	sample_371	1023.0
feature_0206	sample_384	1898.0
feature_0206	sample_023	2804.0
feature_0206	sample_526	589.0
feature_0206	sample_237	426.0
feature_0206	sample_501	466.0
feature_0206	sample_238	11.0
feature_0206	sample_479	61.0
feature_0206	sample_124	5446.0
feature_0206	sample_322	22.0
feature_0206	sample_521	240.0
feature_0206	sample_231	1050.0
feature_0206	sample_111	74.0
feature_0206	sample_311	5406.0
feature_0206	sample_420	628.0
feature_0206	sample_463	2407.0
feature_0206	sample_156	1365.0
feature_0206	sample_157	5500.0
feature_0206	sample_486	5176.0
feature_0206	sample_514	534.0
feature_0206	sample_090	551.0
feature_0206	sample_310	3591.0
feature_0206	sample_183	1774.0
feature_0206	sample_176	4622.0
feature_0206	sample_164	1704.0
feature_0206	sample_348	64.0
feature_0206	sample_223	1590.0
feature_0206	sample_395	1980.0
feature_0206	sample_085	513.0
feature_0206	sample_470	5096.0
feature_0206	sample_088	169.0
feature_0206	sample_323	3749.0
feature_0206	sample_103	1998.0
feature_0206	sample_372	6373.0
feature_0206	sample_246	2111.0
feature_0206	sample_505	585.0
feature_0206	sample_024	2791.0
feature_0206	sample_078	5429.0
feature_0206	sample_337	808.0
feature_0206	sample_351	826.0
feature_0206	sample_159	3845.0
feature_0206	sample_121	3420.0
feature_0206	sample_339	1543.0
feature_0206	sample_155	1593.0
feature_0206	sample_064	1134.0
feature_0206	sample_133	450.0
feature_0206	sample_422	1190.0
feature_0206	sample_302	854.0
feature_0206	sample_256	5046.0
feature_0206	sample_035	248.0
feature_0206	sample_222	918.0
feature_0206	sample_241	289.0
feature_0206	sample_021	598.0
feature_0206	sample_181	11809.0
feature_0206	sample_424	1.0
feature_0206	sample_227	1.0
feature_0206	sample_079	40.0
feature_0206	sample_098	2200.0
feature_0206	sample_430	3042.0
feature_0206	sample_493	722.0
feature_0206	sample_364	2.0
feature_0206	sample_118	51.0
feature_0206	sample_216	7908.0
feature_0206	sample_148	2801.0
feature_0206	sample_165	6.0
feature_0206	sample_450	1319.0
feature_0206	sample_117	7904.0
feature_0206	sample_401	1875.0
feature_0206	sample_334	34238.0
feature_0206	sample_123	281.0
feature_0206	sample_480	2750.0
feature_0206	sample_122	663.0
feature_0206	sample_516	3239.0
feature_0206	sample_296	4.0
feature_0206	sample_484	5.0
feature_0206	sample_129	2471.0
feature_0206	sample_229	3267.0
feature_0206	sample_074	6497.0
feature_0206	sample_383	1105.0
feature_0206	sample_295	7595.0
feature_0206	sample_418	1127.0
feature_0206	sample_391	2102.0
feature_0206	sample_485	10332.0
feature_0206	sample_112	3160.0
feature_0206	sample_015	23059.0
feature_0206	sample_010	1520.0
feature_0206	sample_182	2442.0
feature_0206	sample_172	2852.0
feature_0206	sample_297	1633.0
feature_0206	sample_453	3570.0
feature_0206	sample_264	4015.0
feature_0206	sample_473	3680.0
feature_0206	sample_166	1381.0
feature_0206	sample_412	699.0
feature_0206	sample_415	1908.0
feature_0206	sample_104	799.0
feature_0206	sample_331	3667.0
feature_0206	sample_488	676.0
feature_0206	sample_028	247.0
feature_0206	sample_413	973.0
feature_0206	sample_438	1029.0
feature_0206	sample_175	2237.0
feature_0206	sample_170	1483.0
feature_0206	sample_457	5528.0
feature_0206	sample_127	746.0
feature_0206	sample_203	1386.0
feature_0206	sample_469	358.0
feature_0206	sample_234	154.0
feature_0206	sample_292	779.0
feature_0206	sample_408	1523.0
feature_0206	sample_086	469.0
feature_0206	sample_218	1786.0
feature_0206	sample_402	2289.0
feature_0206	sample_179	342.0
feature_0206	sample_027	30.0
feature_0206	sample_107	3828.0
feature_0206	sample_374	3856.0
feature_0206	sample_515	1671.0
feature_0206	sample_139	529.0
feature_0206	sample_101	6419.0
feature_0206	sample_419	992.0
feature_0206	sample_210	2113.0
feature_0206	sample_483	2862.0
feature_0206	sample_115	2899.0
feature_0206	sample_219	295.0
feature_0206	sample_244	1041.0
feature_0206	sample_342	541.0
feature_0206	sample_034	1135.0
feature_0206	sample_387	6412.0
feature_0206	sample_272	9.0
feature_0206	sample_397	577.0
feature_0206	sample_169	8634.0
feature_0206	sample_016	134.0
feature_0206	sample_350	1.0
feature_0206	sample_140	386.0
feature_0206	sample_220	1200.0
feature_0206	sample_432	4021.0
feature_0206	sample_454	2233.0
feature_0206	sample_404	11506.0
feature_0206	sample_120	2188.0
feature_0206	sample_137	493.0
feature_0206	sample_356	6813.0
feature_0206	sample_032	9132.0
feature_0206	sample_416	11932.0
feature_0206	sample_093	8859.0
feature_0206	sample_263	1072.0
feature_0206	sample_284	1877.0
feature_0206	sample_487	16.0
feature_0206	sample_051	399.0
feature_0206	sample_406	995.0
feature_0206	sample_277	14185.0
feature_0206	sample_468	42.0
feature_0206	sample_352	4492.0
feature_0206	sample_214	10296.0
feature_0206	sample_378	2619.0
feature_0206	sample_043	22.0
feature_0206	sample_095	1342.0
feature_0206	sample_304	1793.0
feature_0206	sample_208	1138.0
feature_0206	sample_174	22612.0
feature_0206	sample_336	516.0
feature_0206	sample_498	1756.0
feature_0206	sample_301	1840.0
feature_0206	sample_427	1318.0
feature_0206	sample_224	489.0
feature_0206	sample_146	8049.0
feature_0206	sample_054	218.0
feature_0206	sample_017	9072.0
feature_0206	sample_354	238.0
feature_0206	sample_499	1394.0
feature_0206	sample_335	5345.0
feature_0206	sample_058	375.0
feature_0206	sample_349	4013.0
feature_0206	sample_065	1834.0
feature_0206	sample_282	5434.0
feature_0206	sample_119	2822.0
feature_0206	sample_359	1740.0
feature_0206	sample_251	99.0
feature_0206	sample_006	1955.0
feature_0206	sample_398	1900.0
feature_0206	sample_038	1003.0
feature_0206	sample_270	801.0
feature_0206	sample_278	1422.0
feature_0206	sample_097	1933.0
feature_0206	sample_313	893.0
feature_0206	sample_037	2154.0
feature_0206	sample_504	1524.0
feature_0206	sample_045	582.0
feature_0206	sample_260	507.0
feature_0206	sample_502	2406.0
feature_0206	sample_163	2919.0
feature_0206	sample_004	1007.0
feature_0206	sample_258	8.0
feature_0206	sample_333	171.0
feature_0206	sample_405	366.0
feature_0206	sample_385	1834.0
feature_0206	sample_003	290.0
feature_0206	sample_099	354.0
feature_0206	sample_029	1843.0
feature_0206	sample_529	2626.0
feature_0206	sample_443	420.0
feature_0206	sample_508	184.0
feature_0206	sample_201	1536.0
feature_0206	sample_143	157.0
feature_0206	sample_100	1.0
feature_0206	sample_353	11.0
feature_0206	sample_448	2.0
feature_0206	sample_365	347.0
feature_0206	sample_096	628.0
feature_0206	sample_061	191.0
feature_0206	sample_202	4.0
feature_0206	sample_312	395.0
feature_0206	sample_520	916.0
feature_0206	sample_460	4017.0
feature_0206	sample_461	412.0
feature_0206	sample_332	190.0
feature_0206	sample_108	128.0
feature_0206	sample_049	1.0
feature_0206	sample_281	167.0
feature_0206	sample_481	446.0
feature_0206	sample_379	122.0
feature_0206	sample_309	156.0
feature_0206	sample_036	1.0
feature_0206	sample_226	1.0
feature_0206	sample_530	818.0
feature_0206	sample_459	1887.0
feature_0206	sample_489	314.0
feature_0206	sample_073	1.0
feature_0206	sample_345	181.0
feature_0206	sample_288	133.0
feature_0206	sample_368	2404.0
feature_0206	sample_225	878.0
feature_0206	sample_153	557.0
feature_0206	sample_269	1822.0
feature_0206	sample_091	1.0
feature_0206	sample_289	2.0
feature_0206	sample_232	4456.0
feature_0206	sample_057	1928.0
feature_0206	sample_235	2970.0
feature_0206	sample_519	2003.0
feature_0206	sample_440	159.0
feature_0206	sample_340	116.0
feature_0206	sample_294	116.0
feature_0206	sample_396	536.0
feature_0206	sample_011	2830.0
feature_0206	sample_449	2610.0
feature_0206	sample_326	1590.0
feature_0206	sample_135	1100.0
feature_0206	sample_314	261.0
feature_0206	sample_509	2996.0
feature_0206	sample_367	2469.0
feature_0206	sample_308	606.0
feature_0206	sample_303	1062.0
feature_0206	sample_204	864.0
feature_0206	sample_275	5574.0
feature_0206	sample_286	280.0
feature_0206	sample_495	3882.0
feature_0206	sample_205	1357.0
feature_0206	sample_458	178.0
feature_0206	sample_380	235.0
feature_0206	sample_062	3137.0
feature_0206	sample_393	1254.0
feature_0206	sample_369	171.0
feature_0206	sample_403	1051.0
feature_0206	sample_358	2977.0
feature_0206	sample_242	972.0
feature_0206	sample_147	934.0
feature_0206	sample_158	1705.0
feature_0206	sample_230	1800.0
feature_0206	sample_357	149.0
feature_0206	sample_080	7.0
feature_0206	sample_052	4.0
feature_0206	sample_005	123587.0
