stage_index	interaction_id	cell_pair_id	association_pvalue	interaction_strength_like_value
4	interaction_0064	cell_pair_0004	0.03	-0.202571917847687
4	interaction_0270	cell_pair_0009	0.03	-0.560642821525743
4	interaction_0045	cell_pair_0008	0.03	-0.599462070416271
4	interaction_0005	cell_pair_0001	0.03	-0.715485866755755
4	interaction_0182	cell_pair_0007	0.03	-0.859875776090929
4	interaction_0183	cell_pair_0003	0.04	0.410341104614087
4	interaction_0172	cell_pair_0005	0.04	-0.655171503002559
4	interaction_0172	cell_pair_0008	0.04	-0.698997743967186
4	interaction_0104	cell_pair_0009	0.04	-1.02914634565952
4	interaction_0261	cell_pair_0009	0.05	-1.47393118833241
4	interaction_0281	cell_pair_0008	0.05	-1.91593573521153
5	interaction_0231	cell_pair_0004	0.0009	4.49901669699333
5	interaction_0231	cell_pair_0008	0.0009	4.48420259334689
5	interaction_0231	cell_pair_0007	0.0009	4.47897180503294
5	interaction_0224	cell_pair_0004	0.0009	4.47651130394043
5	interaction_0231	cell_pair_0003	0.0009	4.47547404674404
5	interaction_0231	cell_pair_0001	0.0009	4.47235779308157
5	interaction_0231	cell_pair_0002	0.0009	4.46643135437991
5	interaction_0232	cell_pair_0008	0.0009	4.46185593133225
5	interaction_0231	cell_pair_0009	0.0009	4.45969390298324
5	interaction_0231	cell_pair_0006	0.0009	4.45871009071984
5	interaction_0058	cell_pair_0007	0.0009	4.36988520228402
5	interaction_0058	cell_pair_0004	0.0009	4.3007094716501
5	interaction_0058	cell_pair_0006	0.0009	4.28384771008625
5	interaction_0058	cell_pair_0002	0.0009	4.28236566666567
5	interaction_0059	cell_pair_0006	0.0009	4.27805911110695
5	interaction_0058	cell_pair_0008	0.0009	4.26626182890847
5	interaction_0058	cell_pair_0003	0.0009	4.26341005875634
5	interaction_0058	cell_pair_0001	0.0009	4.26228280642066
5	interaction_0051	cell_pair_0007	0.0009	3.81639490916912
5	interaction_0049	cell_pair_0007	0.0009	3.75670308634617
5	interaction_0051	cell_pair_0004	0.0009	3.71369581484336
5	interaction_0051	cell_pair_0006	0.0009	3.68829227783301
5	interaction_0051	cell_pair_0002	0.0009	3.68605224160798
5	interaction_0052	cell_pair_0006	0.0009	3.67953639870121
5	interaction_0051	cell_pair_0008	0.0009	3.66174959981071
5	interaction_0051	cell_pair_0003	0.0009	3.65729700999104
5	interaction_0051	cell_pair_0001	0.0009	3.65558080965278
5	interaction_0049	cell_pair_0004	0.0009	3.6495004987031
5	interaction_0049	cell_pair_0006	0.0009	3.62304744803812
5	interaction_0049	cell_pair_0002	0.0009	3.6207036979639
5	interaction_0050	cell_pair_0006	0.0009	3.61388521131717
5	interaction_0049	cell_pair_0008	0.0009	3.59514556799086
5	interaction_0049	cell_pair_0003	0.0009	3.59048225892091
5	interaction_0049	cell_pair_0001	0.0009	3.58880456701555
5	interaction_0224	cell_pair_0008	0.0009	3.31932890383941
5	interaction_0186	cell_pair_0005	0.0009	3.09203825662039
5	interaction_0186	cell_pair_0004	0.0009	3.07638806851284
5	interaction_0186	cell_pair_0008	0.0009	3.04980499573531
5	interaction_0186	cell_pair_0007	0.0009	2.9994588878948
5	interaction_0188	cell_pair_0005	0.0009	2.99457972421575
5	interaction_0187	cell_pair_0008	0.0009	2.98786654898722
5	interaction_0174	cell_pair_0003	0.0009	2.39725534559443
5	interaction_0162	cell_pair_0005	0.0009	2.33913738491959
5	interaction_0164	cell_pair_0004	0.0009	2.23235376773903
5	interaction_0165	cell_pair_0007	0.0009	2.22032995487956
5	interaction_0167	cell_pair_0007	0.0009	2.22032995487956
5	interaction_0149	cell_pair_0005	0.0009	2.20132019771785
5	interaction_0160	cell_pair_0006	0.0009	2.19219416528334
5	interaction_0194	cell_pair_0008	0.0009	2.17504548611091
5	interaction_0165	cell_pair_0008	0.0009	2.1554254317472
5	interaction_0165	cell_pair_0004	0.0009	2.15477761178082
5	interaction_0167	cell_pair_0004	0.0009	2.15477761178082
5	interaction_0164	cell_pair_0007	0.0009	2.151858816727
5	interaction_0162	cell_pair_0007	0.0009	2.1407786557828
5	interaction_0167	cell_pair_0008	0.0009	2.13126021466086
5	interaction_0161	cell_pair_0008	0.0009	2.1263121303287
5	interaction_0165	cell_pair_0005	0.0009	2.11902410314227
5	interaction_0167	cell_pair_0005	0.0009	2.11902410314227
5	interaction_0164	cell_pair_0003	0.0009	2.11669744320102
5	interaction_0165	cell_pair_0001	0.0009	2.09862167722896
5	interaction_0167	cell_pair_0001	0.0009	2.09862167722896
5	interaction_0194	cell_pair_0007	0.0009	2.06419306192749
5	interaction_0060	cell_pair_0007	0.0009	1.98732086592925
5	interaction_0070	cell_pair_0007	0.0009	1.9271379389685
5	interaction_0074	cell_pair_0007	0.0009	1.9214363308063
5	interaction_0068	cell_pair_0007	0.0009	1.90110824301451
5	interaction_0265	cell_pair_0005	0.0009	1.8261925362366
5	interaction_0041	cell_pair_0007	0.0009	1.64154602908752
5	interaction_0174	cell_pair_0001	0.0009	1.59072177000984
5	interaction_0076	cell_pair_0007	0.0009	1.59024270806259
5	interaction_0060	cell_pair_0004	0.0009	1.58351908385149
5	interaction_0062	cell_pair_0007	0.0009	1.52406367577721
5	interaction_0070	cell_pair_0004	0.0009	1.50283975825593
5	interaction_0074	cell_pair_0004	0.0009	1.49569516262407
5	interaction_0060	cell_pair_0006	0.0009	1.46884394297464
5	interaction_0068	cell_pair_0004	0.0009	1.46832264394787
5	interaction_0060	cell_pair_0002	0.0009	1.45838200415601
5	interaction_0061	cell_pair_0006	0.0009	1.4276061727819
5	interaction_0181	cell_pair_0003	0.0009	1.38460245765075
5	interaction_0070	cell_pair_0006	0.0009	1.38183708390605
5	interaction_0074	cell_pair_0006	0.0009	1.37350901551801
5	interaction_0070	cell_pair_0002	0.0009	1.37072227514817
5	interaction_0074	cell_pair_0002	0.0009	1.36232961017157
5	interaction_0194	cell_pair_0003	0.0009	1.36176835941915
5	interaction_0068	cell_pair_0006	0.0009	1.34369206917902
5	interaction_0060	cell_pair_0008	0.0009	1.34084707705041
5	interaction_0071	cell_pair_0006	0.0009	1.33799646351502
5	interaction_0068	cell_pair_0002	0.0009	1.33227828305693
5	interaction_0075	cell_pair_0006	0.0009	1.32941067121857
5	interaction_0060	cell_pair_0003	0.0009	1.31846146516758
5	interaction_0060	cell_pair_0001	0.0009	1.30975827142464
5	interaction_0069	cell_pair_0006	0.0009	1.29865831556452
5	interaction_0070	cell_pair_0008	0.0009	1.24488705912353
5	interaction_0074	cell_pair_0008	0.0009	1.23633953916837
5	interaction_0070	cell_pair_0003	0.0009	1.22094900446678
5	interaction_0070	cell_pair_0001	0.0009	1.21225804420273
5	interaction_0074	cell_pair_0003	0.0009	1.21225804420273
5	interaction_0068	cell_pair_0008	0.0009	1.20351441113076
5	interaction_0074	cell_pair_0001	0.0009	1.20288783347014
5	interaction_0068	cell_pair_0003	0.0009	1.1788739581698
5	interaction_0068	cell_pair_0001	0.0009	1.16928366111573
5	interaction_0212	cell_pair_0002	0.0009	1.13487805434311
5	interaction_0041	cell_pair_0004	0.0009	1.10567807789454
5	interaction_0053	cell_pair_0007	0.0009	1.09693648250296
5	interaction_0078	cell_pair_0007	0.0009	1.09153059312062
5	interaction_0045	cell_pair_0007	0.0009	1.03632749181776
5	interaction_0043	cell_pair_0007	0.0009	1.03280614508324
5	interaction_0076	cell_pair_0004	0.0009	1.03068920407114
5	interaction_0181	cell_pair_0006	0.0009	0.984042426097024
5	interaction_0035	cell_pair_0007	0.0009	0.944108799107955
5	interaction_0041	cell_pair_0006	0.0009	0.94335876267781
5	interaction_0080	cell_pair_0007	0.0009	0.932817102741851
5	interaction_0062	cell_pair_0004	0.0009	0.932061171343424
5	interaction_0082	cell_pair_0007	0.0009	0.931304843650669
5	interaction_0041	cell_pair_0002	0.0009	0.928275561611935
5	interaction_0047	cell_pair_0007	0.0009	0.899175630480513
5	interaction_0042	cell_pair_0006	0.0009	0.884402552983687
5	interaction_0076	cell_pair_0006	0.0009	0.859174455866435
5	interaction_0076	cell_pair_0002	0.0009	0.843179890257174
5	interaction_0086	cell_pair_0007	0.0009	0.840765337323874
5	interaction_0055	cell_pair_0007	0.0009	0.836732080459136
5	interaction_0064	cell_pair_0007	0.0009	0.832687516439532
5	interaction_0077	cell_pair_0006	0.0009	0.795766947782392
5	interaction_0041	cell_pair_0008	0.0009	0.755314904045098
5	interaction_0062	cell_pair_0006	0.0009	0.747602230274943
5	interaction_0014	cell_pair_0005	0.0009	0.74416109557041
5	interaction_0062	cell_pair_0002	0.0009	0.730313886293776
5	interaction_0041	cell_pair_0003	0.0009	0.72159139877538
5	interaction_0041	cell_pair_0001	0.0009	0.708407983483596
5	interaction_0017	cell_pair_0005	0.0009	0.708407983483596
5	interaction_0181	cell_pair_0001	0.0009	0.681674141792833
5	interaction_0063	cell_pair_0006	0.0009	0.67897330785417
5	interaction_0094	cell_pair_0007	0.0009	0.659924558402378
5	interaction_0076	cell_pair_0008	0.0009	0.65901117119815
5	interaction_0268	cell_pair_0005	0.0009	0.648005179810493
5	interaction_0244	cell_pair_0001	0.0009	0.62854031926276
5	interaction_0076	cell_pair_0003	0.0009	0.622930350920177
5	interaction_0076	cell_pair_0001	0.0009	0.608809242675524
5	interaction_0183	cell_pair_0003	0.0009	0.593592805864596
5	interaction_0088	cell_pair_0005	0.0009	0.549915553621955
5	interaction_0062	cell_pair_0008	0.0009	0.529071299829111
5	interaction_0183	cell_pair_0006	0.0009	0.511973981781801
5	interaction_0248	cell_pair_0003	0.0009	0.495695162624069
5	interaction_0062	cell_pair_0003	0.0009	0.489542935642474
5	interaction_0148	cell_pair_0004	0.0009	0.489542935642474
5	interaction_0062	cell_pair_0001	0.0009	0.475084882948783
5	interaction_0270	cell_pair_0003	0.0009	0.285698125958125
5	interaction_0053	cell_pair_0004	0.0009	0.227741075839128
5	interaction_0078	cell_pair_0004	0.0009	0.217851096811131
5	interaction_0259	cell_pair_0005	0.0009	0.210388864445403
5	interaction_0148	cell_pair_0002	0.0009	0.20163386116965
5	interaction_0250	cell_pair_0003	0.0009	0.172487515510134
5	interaction_0249	cell_pair_0005	0.0009	0.12300395405482
5	interaction_0176	cell_pair_0007	0.0009	0.12300395405482
5	interaction_0045	cell_pair_0004	0.0009	0.113700499164728
5	interaction_0043	cell_pair_0004	0.0009	0.108357178090419
5	interaction_0265	cell_pair_0008	0.0009	0.100304905795685
5	interaction_0018	cell_pair_0008	0.0009	0.0962618530584035
5	interaction_0173	cell_pair_0008	0.0009	0.0894981508391026
5	interaction_0270	cell_pair_0005	0.0009	0.0786098346963665
5	interaction_0173	cell_pair_0004	0.0009	0.00863030514344006
5	interaction_0148	cell_pair_0001	0.0009	-0.00144341686966872
5	interaction_0180	cell_pair_0006	0.0009	-0.0130430374755989
5	interaction_0104	cell_pair_0001	0.0009	-0.0232697793228472
5	interaction_0173	cell_pair_0002	0.0009	-0.0335695326937018
5	interaction_0249	cell_pair_0006	0.0009	-0.0543922968186278
5	interaction_0089	cell_pair_0009	0.0009	-0.0634091701760615
5	interaction_0035	cell_pair_0004	0.0009	-0.0649174766813385
5	interaction_0249	cell_pair_0003	0.0009	-0.0724827538015237
5	interaction_0210	cell_pair_0003	0.0009	-0.0785636691937021
5	interaction_0150	cell_pair_0001	0.0009	-0.0800879113226919
5	interaction_0053	cell_pair_0006	0.0009	-0.0862010350493039
5	interaction_0080	cell_pair_0004	0.0009	-0.0877333719335504
5	interaction_0082	cell_pair_0004	0.0009	-0.0908029370083126
5	interaction_0209	cell_pair_0007	0.0009	-0.0938790470029001
5	interaction_0078	cell_pair_0006	0.0009	-0.0969617298870879
5	interaction_0053	cell_pair_0002	0.0009	-0.117161344232749
5	interaction_0014	cell_pair_0002	0.0009	-0.120294233717712
5	interaction_0078	cell_pair_0002	0.0009	-0.129733929604017
5	interaction_0089	cell_pair_0001	0.0009	-0.13764780046798
5	interaction_0047	cell_pair_0004	0.0009	-0.156820109742826
5	interaction_0265	cell_pair_0004	0.0009	-0.194294815161489
5	interaction_0248	cell_pair_0007	0.0009	-0.200912693925996
5	interaction_0054	cell_pair_0006	0.0009	-0.209227962138
5	interaction_0079	cell_pair_0006	0.0009	-0.222632890549587
5	interaction_0045	cell_pair_0006	0.0009	-0.227692025041597
5	interaction_0250	cell_pair_0006	0.0009	-0.227692025041597
5	interaction_0043	cell_pair_0006	0.0009	-0.236163541109049
5	interaction_0101	cell_pair_0001	0.0009	-0.249822294406943
5	interaction_0265	cell_pair_0003	0.0009	-0.251538766995965
5	interaction_0172	cell_pair_0002	0.0009	-0.251538766995965
5	interaction_0045	cell_pair_0002	0.0009	-0.261880711217424
5	interaction_0088	cell_pair_0007	0.0009	-0.2688167584278
5	interaction_0043	cell_pair_0002	0.0009	-0.270555993166337
5	interaction_0173	cell_pair_0001	0.0009	-0.277533975528909
5	interaction_0098	cell_pair_0001	0.0009	-0.279283757478869
5	interaction_0086	cell_pair_0004	0.0009	-0.281035664240461
5	interaction_0173	cell_pair_0003	0.0009	-0.282789700980404
5	interaction_0055	cell_pair_0004	0.0009	-0.289827251720338
5	interaction_0064	cell_pair_0004	0.0009	-0.298672742587059
5	interaction_0261	cell_pair_0003	0.0009	-0.307572801910292
5	interaction_0106	cell_pair_0003	0.0009	-0.318325858207167
5	interaction_0192	cell_pair_0008	0.0009	-0.329159664118438
5	interaction_0260	cell_pair_0004	0.0009	-0.329159664118438
5	interaction_0265	cell_pair_0001	0.0009	-0.338250400189295
5	interaction_0170	cell_pair_0008	0.0009	-0.362157939675895
5	interaction_0046	cell_pair_0006	0.0009	-0.365871442474959
5	interaction_0127	cell_pair_0006	0.0009	-0.369594528517677
5	interaction_0270	cell_pair_0007	0.0009	-0.37145968073724
5	interaction_0044	cell_pair_0006	0.0009	-0.375197234747053
5	interaction_0270	cell_pair_0006	0.0009	-0.375197234747053
5	interaction_0251	cell_pair_0003	0.0009	-0.382701517159154
5	interaction_0127	cell_pair_0003	0.0009	-0.446148031818874
5	interaction_0035	cell_pair_0006	0.0009	-0.457989644463391
5	interaction_0170	cell_pair_0004	0.0009	-0.471928835421265
5	interaction_0265	cell_pair_0002	0.0009	-0.473931188332412
5	interaction_0080	cell_pair_0006	0.0009	-0.490050853695689
5	interaction_0082	cell_pair_0006	0.0009	-0.492078535042672
5	interaction_0053	cell_pair_0008	0.0009	-0.500217879852688
5	interaction_0035	cell_pair_0002	0.0009	-0.500217879852688
5	interaction_0147	cell_pair_0004	0.0009	-0.504304837375931
5	interaction_0078	cell_pair_0008	0.0009	-0.516635639286651
5	interaction_0172	cell_pair_0001	0.0009	-0.529072742524873
5	interaction_0080	cell_pair_0002	0.0009	-0.531156057025363
5	interaction_0082	cell_pair_0002	0.0009	-0.535331732996556
5	interaction_0053	cell_pair_0003	0.0009	-0.582079992188035
5	interaction_0146	cell_pair_0008	0.0009	-0.584241333477502
5	interaction_0078	cell_pair_0003	0.0009	-0.599462070416271
5	interaction_0103	cell_pair_0003	0.0009	-0.601649629654035
5	interaction_0012	cell_pair_0003	0.0009	-0.608232280044003
5	interaction_0179	cell_pair_0008	0.0009	-0.608232280044003
5	interaction_0127	cell_pair_0007	0.0009	-0.612637459164004
5	interaction_0053	cell_pair_0001	0.0009	-0.614845103115656
5	interaction_0172	cell_pair_0008	0.0009	-0.619270551496451
5	interaction_0036	cell_pair_0006	0.0009	-0.62148837674627
5	interaction_0229	cell_pair_0007	0.0009	-0.628162382669579
5	interaction_0078	cell_pair_0001	0.0009	-0.630393929968162
5	interaction_0261	cell_pair_0005	0.0009	-0.632628934351471
5	interaction_0021	cell_pair_0001	0.0009	-0.639354797539784
5	interaction_0100	cell_pair_0003	0.0009	-0.639354797539784
5	interaction_0106	cell_pair_0004	0.0009	-0.639354797539784
5	interaction_0081	cell_pair_0006	0.0009	-0.65744525452268
5	interaction_0172	cell_pair_0003	0.0009	-0.659722595233746
5	interaction_0192	cell_pair_0004	0.0009	-0.659722595233746
5	interaction_0083	cell_pair_0006	0.0009	-0.659722595233746
5	interaction_0147	cell_pair_0008	0.0009	-0.680382065799839
5	interaction_0045	cell_pair_0008	0.0009	-0.694321256757713
5	interaction_0043	cell_pair_0008	0.0009	-0.706041020971305
5	interaction_0014	cell_pair_0001	0.0009	-0.739372091873301
5	interaction_0086	cell_pair_0006	0.0009	-0.749038426466781
5	interaction_0021	cell_pair_0002	0.0009	-0.758769964484555
5	interaction_0055	cell_pair_0006	0.0009	-0.763660460831626
5	interaction_0131	cell_pair_0004	0.0009	-0.768567591552035
5	interaction_0198	cell_pair_0008	0.0009	-0.77349147019132
5	interaction_0125	cell_pair_0008	0.0009	-0.778432211461591
5	interaction_0045	cell_pair_0003	0.0009	-0.788364746672851
5	interaction_0043	cell_pair_0003	0.0009	-0.800877357986399
5	interaction_0086	cell_pair_0002	0.0009	-0.800877357986399
5	interaction_0226	cell_pair_0003	0.0009	-0.808437349299244
5	interaction_0126	cell_pair_0004	0.0009	-0.810966175609983
5	interaction_0055	cell_pair_0002	0.0009	-0.813499442355505
5	interaction_0255	cell_pair_0008	0.0009	-0.821126041830205
5	interaction_0045	cell_pair_0001	0.0009	-0.823677227359537
5	interaction_0043	cell_pair_0001	0.0009	-0.83650126771712
5	interaction_0196	cell_pair_0007	0.0009	-0.891642821909581
5	interaction_0225	cell_pair_0003	0.0009	-0.894321922105463
5	interaction_0020	cell_pair_0008	0.0009	-0.899695094204314
5	interaction_0184	cell_pair_0005	0.0009	-0.899695094204314
5	interaction_0087	cell_pair_0006	0.0009	-0.951763814347152
5	interaction_0056	cell_pair_0006	0.0009	-0.968604803724466
5	interaction_0065	cell_pair_0006	0.0009	-0.979942347658747
5	interaction_0192	cell_pair_0002	0.0009	-0.979942347658747
5	interaction_0103	cell_pair_0004	0.0009	-1.00288827932483
5	interaction_0184	cell_pair_0003	0.0009	-1.0086822430998
5	interaction_0131	cell_pair_0008	0.0009	-1.02034044828418
5	interaction_0253	cell_pair_0003	0.0009	-1.04692104738749
5	interaction_0100	cell_pair_0004	0.0009	-1.05289494843213
5	interaction_0126	cell_pair_0008	0.0009	-1.07096652135414
5	interaction_0225	cell_pair_0006	0.0009	-1.08314123530025
5	interaction_0195	cell_pair_0003	0.0009	-1.10469737866669
5	interaction_0184	cell_pair_0004	0.0009	-1.12029423371771
5	interaction_0132	cell_pair_0002	0.0009	-1.12029423371771
5	interaction_0106	cell_pair_0001	0.0009	-1.12973392960402
5	interaction_0105	cell_pair_0003	0.0009	-1.12973392960402
5	interaction_0154	cell_pair_0008	0.0009	-1.14241704461585
5	interaction_0002	cell_pair_0001	0.0009	-1.1456053222469
5	interaction_0106	cell_pair_0008	0.0009	-1.15842936260448
5	interaction_0252	cell_pair_0005	0.0009	-1.16488438474178
5	interaction_0229	cell_pair_0005	0.0009	-1.17136841831198
5	interaction_0128	cell_pair_0002	0.0009	-1.17462139610707
5	interaction_0035	cell_pair_0001	0.0009	-1.18770715512673
5	interaction_0154	cell_pair_0003	0.0009	-1.19099722506091
5	interaction_0229	cell_pair_0004	0.0009	-1.19429481516149
5	interaction_0154	cell_pair_0002	0.0009	-1.19429481516149
5	interaction_0260	cell_pair_0003	0.0009	-1.20423305221761
5	interaction_0151	cell_pair_0008	0.0009	-1.23786383009889
5	interaction_0196	cell_pair_0001	0.0009	-1.2827897009804
5	interaction_0154	cell_pair_0001	0.0009	-1.33642766458248
5	interaction_0195	cell_pair_0006	0.0009	-1.35475948735473
