design_series	aggregate_state_id	composition_fraction	wavelength_nm	relative_emission_au
series_A	state_2	0.062	1591.0	0.01159
series_A	state_3	0.052	1591.0	0.01151
series_A	state_4	0.0415	1591.0	0.01138
series_A	state_5	0.027	1591.0	0.01119
series_A	state_1	0.091	1592.0	0.01195
series_A	state_2	0.062	1592.0	0.01159
series_A	state_3	0.052	1592.0	0.0115
series_A	state_4	0.0415	1592.0	0.01139
series_A	state_5	0.027	1592.0	0.01119
series_A	state_1	0.091	1593.0	0.01195
series_A	state_2	0.062	1593.0	0.01158
series_A	state_3	0.052	1593.0	0.01148
series_A	state_4	0.0415	1593.0	0.01139
series_A	state_5	0.027	1593.0	0.01119
series_A	state_1	0.091	1594.0	0.01194
series_A	state_2	0.062	1594.0	0.01158
series_A	state_3	0.052	1594.0	0.01146
series_A	state_4	0.0415	1594.0	0.01139
series_A	state_5	0.027	1594.0	0.01119
series_A	state_1	0.091	1595.0	0.01194
series_A	state_2	0.062	1595.0	0.01158
series_A	state_3	0.052	1595.0	0.01144
series_A	state_4	0.0415	1595.0	0.0114
series_A	state_5	0.027	1595.0	0.0112
series_A	state_1	0.091	1596.0	0.01194
series_A	state_2	0.062	1596.0	0.01158
series_A	state_3	0.052	1596.0	0.01141
series_A	state_4	0.0415	1596.0	0.01141
series_A	state_5	0.027	1596.0	0.0112
series_A	state_1	0.091	1597.0	0.01193
series_A	state_2	0.062	1597.0	0.01158
series_A	state_3	0.052	1597.0	0.01138
series_A	state_4	0.0415	1597.0	0.01142
series_A	state_5	0.027	1597.0	0.01122
series_A	state_1	0.091	1598.0	0.01193
series_A	state_2	0.062	1598.0	0.01158
series_A	state_3	0.052	1598.0	0.01135
series_A	state_4	0.0415	1598.0	0.01143
series_A	state_5	0.027	1598.0	0.01123
series_A	state_1	0.091	1599.0	0.01193
series_A	state_2	0.062	1599.0	0.01158
series_A	state_3	0.052	1599.0	0.01132
series_A	state_4	0.0415	1599.0	0.01144
series_A	state_5	0.027	1599.0	0.01125
series_A	state_1	0.091	1600.0	0.01193
series_A	state_2	0.062	1600.0	0.01159
series_A	state_3	0.052	1600.0	0.01128
series_A	state_4	0.0415	1600.0	0.01145
series_A	state_5	0.027	1600.0	0.01127
series_B	state_1	0.091	900.0	0.01952
series_B	state_2	0.078	900.0	0.01861
series_B	state_3	0.06	900.0	0.01711
series_B	state_4	0.043	900.0	0.01546
series_B	state_5	0.017	900.0	0.01293
series_B	state_1	0.091	901.0	0.02009
series_B	state_2	0.078	901.0	0.01911
series_B	state_3	0.06	901.0	0.01743
series_B	state_4	0.043	901.0	0.01582
series_B	state_5	0.017	901.0	0.01306
series_B	state_1	0.091	902.0	0.02065
series_B	state_2	0.078	902.0	0.01964
series_B	state_3	0.06	902.0	0.01777
series_B	state_4	0.043	902.0	0.01614
series_B	state_5	0.017	902.0	0.01322
series_B	state_1	0.091	903.0	0.02117
series_B	state_2	0.078	903.0	0.02012
series_B	state_3	0.06	903.0	0.01809
series_B	state_4	0.043	903.0	0.01643
series_B	state_5	0.017	903.0	0.01333
series_B	state_1	0.091	904.0	0.02171
series_B	state_2	0.078	904.0	0.0206
series_B	state_3	0.06	904.0	0.0184
series_B	state_4	0.043	904.0	0.01674
series_B	state_5	0.017	904.0	0.01343
series_B	state_1	0.091	905.0	0.02226
series_B	state_2	0.078	905.0	0.02107
series_B	state_3	0.06	905.0	0.01875
series_B	state_4	0.043	905.0	0.01706
series_B	state_5	0.017	905.0	0.01357
series_B	state_1	0.091	906.0	0.0228
series_B	state_2	0.078	906.0	0.02157
series_B	state_3	0.06	906.0	0.01904
series_B	state_4	0.043	906.0	0.01736
series_B	state_5	0.017	906.0	0.01368
series_B	state_1	0.091	907.0	0.02339
series_B	state_2	0.078	907.0	0.02207
series_B	state_3	0.06	907.0	0.01939
series_B	state_4	0.043	907.0	0.01766
series_B	state_5	0.017	907.0	0.01377
series_B	state_1	0.091	908.0	0.02398
series_B	state_2	0.078	908.0	0.02258
series_B	state_3	0.06	908.0	0.01975
series_B	state_4	0.043	908.0	0.01791
series_B	state_5	0.017	908.0	0.01386
series_B	state_1	0.091	909.0	0.02459
series_B	state_2	0.078	909.0	0.02309
series_B	state_3	0.06	909.0	0.02011
series_B	state_4	0.043	909.0	0.01813
series_B	state_5	0.017	909.0	0.01394
series_B	state_1	0.091	910.0	0.02518
series_B	state_2	0.078	910.0	0.02361
series_B	state_3	0.06	910.0	0.02048
series_B	state_4	0.043	910.0	0.01834
series_B	state_5	0.017	910.0	0.01402
series_B	state_1	0.091	911.0	0.0257
series_B	state_2	0.078	911.0	0.02411
series_B	state_3	0.06	911.0	0.02088
series_B	state_4	0.043	911.0	0.01847
series_B	state_5	0.017	911.0	0.01408
series_B	state_1	0.091	912.0	0.02616
series_B	state_2	0.078	912.0	0.02458
series_B	state_3	0.06	912.0	0.02128
series_B	state_4	0.043	912.0	0.01866
series_B	state_5	0.017	912.0	0.01418
series_B	state_1	0.091	913.0	0.0266
series_B	state_2	0.078	913.0	0.02501
series_B	state_3	0.06	913.0	0.02165
series_B	state_4	0.043	913.0	0.0188
series_B	state_5	0.017	913.0	0.01429
series_B	state_1	0.091	914.0	0.02705
series_B	state_2	0.078	914.0	0.02538
series_B	state_3	0.06	914.0	0.02202
series_B	state_4	0.043	914.0	0.01891
series_B	state_5	0.017	914.0	0.01438
series_B	state_1	0.091	915.0	0.02748
series_B	state_2	0.078	915.0	0.02579
series_B	state_3	0.06	915.0	0.02238
series_B	state_4	0.043	915.0	0.01914
series_B	state_5	0.017	915.0	0.01446
series_B	state_1	0.091	916.0	0.02788
series_B	state_2	0.078	916.0	0.02617
series_B	state_3	0.06	916.0	0.0227
series_B	state_4	0.043	916.0	0.01933
series_B	state_5	0.017	916.0	0.01454
series_B	state_1	0.091	917.0	0.02832
series_B	state_2	0.078	917.0	0.02658
series_B	state_3	0.06	917.0	0.02301
series_B	state_4	0.043	917.0	0.0195
series_B	state_5	0.017	917.0	0.01463
series_B	state_1	0.091	918.0	0.02873
series_B	state_2	0.078	918.0	0.02694
series_B	state_3	0.06	918.0	0.0233
series_B	state_4	0.043	918.0	0.01973
series_B	state_5	0.017	918.0	0.01467
series_B	state_1	0.091	919.0	0.02912
series_B	state_2	0.078	919.0	0.0272
series_B	state_3	0.06	919.0	0.02356
series_B	state_4	0.043	919.0	0.01995
series_B	state_5	0.017	919.0	0.01474
series_B	state_1	0.091	920.0	0.02946
series_B	state_2	0.078	920.0	0.02746
series_B	state_3	0.06	920.0	0.02382
series_B	state_4	0.043	920.0	0.02018
series_B	state_5	0.017	920.0	0.01486
series_B	state_1	0.091	921.0	0.02983
series_B	state_2	0.078	921.0	0.02774
series_B	state_3	0.06	921.0	0.02397
series_B	state_4	0.043	921.0	0.02041
series_B	state_5	0.017	921.0	0.01497
series_B	state_1	0.091	922.0	0.03023
series_B	state_2	0.078	922.0	0.028
series_B	state_3	0.06	922.0	0.02424
series_B	state_4	0.043	922.0	0.02061
series_B	state_5	0.017	922.0	0.01509
series_B	state_1	0.091	923.0	0.0306
series_B	state_2	0.078	923.0	0.02824
series_B	state_3	0.06	923.0	0.02447
series_B	state_4	0.043	923.0	0.02084
series_B	state_5	0.017	923.0	0.0152
series_B	state_1	0.091	924.0	0.03101
series_B	state_2	0.078	924.0	0.02854
series_B	state_3	0.06	924.0	0.02471
series_B	state_4	0.043	924.0	0.02111
series_B	state_5	0.017	924.0	0.01532
series_B	state_1	0.091	925.0	0.03141
series_B	state_2	0.078	925.0	0.02887
series_B	state_3	0.06	925.0	0.025
series_B	state_4	0.043	925.0	0.02139
series_B	state_5	0.017	925.0	0.01545
series_B	state_1	0.091	926.0	0.03188
series_B	state_2	0.078	926.0	0.02924
series_B	state_3	0.06	926.0	0.02529
series_B	state_4	0.043	926.0	0.02164
series_B	state_5	0.017	926.0	0.01553
series_B	state_1	0.091	927.0	0.03234
series_B	state_2	0.078	927.0	0.02962
series_B	state_3	0.06	927.0	0.02564
series_B	state_4	0.043	927.0	0.02191
series_B	state_5	0.017	927.0	0.01562
series_B	state_1	0.091	928.0	0.03284
series_B	state_2	0.078	928.0	0.03002
series_B	state_3	0.06	928.0	0.02598
series_B	state_4	0.043	928.0	0.02215
series_B	state_5	0.017	928.0	0.01571
series_B	state_1	0.091	929.0	0.03334
series_B	state_2	0.078	929.0	0.03041
series_B	state_3	0.06	929.0	0.02632
series_B	state_4	0.043	929.0	0.02236
series_B	state_5	0.017	929.0	0.01582
series_B	state_1	0.091	930.0	0.03383
series_B	state_2	0.078	930.0	0.03086
series_B	state_3	0.06	930.0	0.02669
series_B	state_4	0.043	930.0	0.02258
series_B	state_5	0.017	930.0	0.01594
series_B	state_1	0.091	931.0	0.0343
series_B	state_2	0.078	931.0	0.03135
series_B	state_3	0.06	931.0	0.02703
series_B	state_4	0.043	931.0	0.02276
series_B	state_5	0.017	931.0	0.0161
series_B	state_1	0.091	932.0	0.03477
series_B	state_2	0.078	932.0	0.03184
series_B	state_3	0.06	932.0	0.02734
series_B	state_4	0.043	932.0	0.02304
series_B	state_5	0.017	932.0	0.01622
series_B	state_1	0.091	933.0	0.03524
series_B	state_2	0.078	933.0	0.03234
series_B	state_3	0.06	933.0	0.02767
series_B	state_4	0.043	933.0	0.02328
series_B	state_5	0.017	933.0	0.01634
series_B	state_1	0.091	934.0	0.03576
series_B	state_2	0.078	934.0	0.03287
series_B	state_3	0.06	934.0	0.02797
series_B	state_4	0.043	934.0	0.02356
series_B	state_5	0.017	934.0	0.01643
series_B	state_1	0.091	935.0	0.03626
series_B	state_2	0.078	935.0	0.03341
series_B	state_3	0.06	935.0	0.02826
series_B	state_4	0.043	935.0	0.02386
series_B	state_5	0.017	935.0	0.01654
series_B	state_1	0.091	936.0	0.0368
series_B	state_2	0.078	936.0	0.03392
series_B	state_3	0.06	936.0	0.02858
series_B	state_4	0.043	936.0	0.02409
series_B	state_5	0.017	936.0	0.01663
series_B	state_1	0.091	937.0	0.03736
series_B	state_2	0.078	937.0	0.03438
series_B	state_3	0.06	937.0	0.02892
series_B	state_4	0.043	937.0	0.02439
series_B	state_5	0.017	937.0	0.0167
series_B	state_1	0.091	938.0	0.03785
series_B	state_2	0.078	938.0	0.0348
series_B	state_3	0.06	938.0	0.02925
series_B	state_4	0.043	938.0	0.02469
series_B	state_5	0.017	938.0	0.01679
series_B	state_1	0.091	939.0	0.03835
series_B	state_2	0.078	939.0	0.03514
series_B	state_3	0.06	939.0	0.0296
series_B	state_4	0.043	939.0	0.02495
series_B	state_5	0.017	939.0	0.01692
series_B	state_1	0.091	940.0	0.03887
series_B	state_2	0.078	940.0	0.03555
series_B	state_3	0.06	940.0	0.02992
series_B	state_4	0.043	940.0	0.02522
series_B	state_5	0.017	940.0	0.01708
series_B	state_1	0.091	941.0	0.03936
series_B	state_2	0.078	941.0	0.03595
series_B	state_3	0.06	941.0	0.03027
series_B	state_4	0.043	941.0	0.02545
series_B	state_5	0.017	941.0	0.0172
series_B	state_1	0.091	942.0	0.03987
series_B	state_2	0.078	942.0	0.03635
series_B	state_3	0.06	942.0	0.03064
series_B	state_4	0.043	942.0	0.02567
series_B	state_5	0.017	942.0	0.01735
series_B	state_1	0.091	943.0	0.04032
series_B	state_2	0.078	943.0	0.03676
series_B	state_3	0.06	943.0	0.03096
series_B	state_4	0.043	943.0	0.02589
series_B	state_5	0.017	943.0	0.01747
series_B	state_1	0.091	944.0	0.04076
series_B	state_2	0.078	944.0	0.03719
series_B	state_3	0.06	944.0	0.03131
series_B	state_4	0.043	944.0	0.02614
series_B	state_5	0.017	944.0	0.01757
series_B	state_1	0.091	945.0	0.04118
series_B	state_2	0.078	945.0	0.0376
series_B	state_3	0.06	945.0	0.03165
series_B	state_4	0.043	945.0	0.02637
series_B	state_5	0.017	945.0	0.01766
series_B	state_1	0.091	946.0	0.04162
series_B	state_2	0.078	946.0	0.03801
series_B	state_3	0.06	946.0	0.03197
series_B	state_4	0.043	946.0	0.0266
series_B	state_5	0.017	946.0	0.01771
series_B	state_1	0.091	947.0	0.04205
series_B	state_2	0.078	947.0	0.0384
series_B	state_3	0.06	947.0	0.03231
series_B	state_4	0.043	947.0	0.02682
series_B	state_5	0.017	947.0	0.0178
series_B	state_1	0.091	948.0	0.0425
series_B	state_2	0.078	948.0	0.03879
series_B	state_3	0.06	948.0	0.03263
series_B	state_4	0.043	948.0	0.02704
series_B	state_5	0.017	948.0	0.01791
series_B	state_1	0.091	949.0	0.04293
series_B	state_2	0.078	949.0	0.0392
series_B	state_3	0.06	949.0	0.03294
series_B	state_4	0.043	949.0	0.02726
series_B	state_5	0.017	949.0	0.01801
series_B	state_1	0.091	950.0	0.04335
series_B	state_2	0.078	950.0	0.03964
series_B	state_3	0.06	950.0	0.03324
series_B	state_4	0.043	950.0	0.02749
series_B	state_5	0.017	950.0	0.0181
series_B	state_1	0.091	951.0	0.04379
series_B	state_2	0.078	951.0	0.04007
series_B	state_3	0.06	951.0	0.03352
series_B	state_4	0.043	951.0	0.02771
series_B	state_5	0.017	951.0	0.0182
series_B	state_1	0.091	952.0	0.04425
series_B	state_2	0.078	952.0	0.04044
series_B	state_3	0.06	952.0	0.03381
series_B	state_4	0.043	952.0	0.02793
series_B	state_5	0.017	952.0	0.01824
series_B	state_1	0.091	953.0	0.04474
series_B	state_2	0.078	953.0	0.04084
series_B	state_3	0.06	953.0	0.03413
series_B	state_4	0.043	953.0	0.0281
series_B	state_5	0.017	953.0	0.01831
series_B	state_1	0.091	954.0	0.04521
series_B	state_2	0.078	954.0	0.04127
series_B	state_3	0.06	954.0	0.03443
series_B	state_4	0.043	954.0	0.02827
series_B	state_5	0.017	954.0	0.01839
series_B	state_1	0.091	955.0	0.04562
series_B	state_2	0.078	955.0	0.04169
series_B	state_3	0.06	955.0	0.03476
series_B	state_4	0.043	955.0	0.0284
series_B	state_5	0.017	955.0	0.01846
series_B	state_1	0.091	956.0	0.04606
series_B	state_2	0.078	956.0	0.04205
series_B	state_3	0.06	956.0	0.0351
series_B	state_4	0.043	956.0	0.02857
series_B	state_5	0.017	956.0	0.01853
series_B	state_1	0.091	957.0	0.04646
series_B	state_2	0.078	957.0	0.04238
series_B	state_3	0.06	957.0	0.03546
series_B	state_4	0.043	957.0	0.02874
series_B	state_5	0.017	957.0	0.01862
series_B	state_1	0.091	958.0	0.04688
series_B	state_2	0.078	958.0	0.04276
series_B	state_3	0.06	958.0	0.03576
series_B	state_4	0.043	958.0	0.02893
series_B	state_5	0.017	958.0	0.01871
series_B	state_1	0.091	959.0	0.04731
series_B	state_2	0.078	959.0	0.04312
series_B	state_3	0.06	959.0	0.03613
series_B	state_4	0.043	959.0	0.02913
series_B	state_5	0.017	959.0	0.0188
series_B	state_1	0.091	960.0	0.04775
series_B	state_2	0.078	960.0	0.0435
series_B	state_3	0.06	960.0	0.03644
series_B	state_4	0.043	960.0	0.02932
series_B	state_5	0.017	960.0	0.01889
series_B	state_1	0.091	961.0	0.0482
series_B	state_2	0.078	961.0	0.0439
series_B	state_3	0.06	961.0	0.03676
series_B	state_4	0.043	961.0	0.02953
series_B	state_5	0.017	961.0	0.01896
series_B	state_1	0.091	962.0	0.04859
series_B	state_2	0.078	962.0	0.04428
series_B	state_3	0.06	962.0	0.03707
series_B	state_4	0.043	962.0	0.02975
series_B	state_5	0.017	962.0	0.01904
series_B	state_1	0.091	963.0	0.04898
series_B	state_2	0.078	963.0	0.04466
series_B	state_3	0.06	963.0	0.03736
series_B	state_4	0.043	963.0	0.03001
series_B	state_5	0.017	963.0	0.0191
series_B	state_1	0.091	964.0	0.04936
series_B	state_2	0.078	964.0	0.04503
series_B	state_3	0.06	964.0	0.03764
series_B	state_4	0.043	964.0	0.03028
series_B	state_5	0.017	964.0	0.01914
series_B	state_1	0.091	965.0	0.04976
series_B	state_2	0.078	965.0	0.04539
series_B	state_3	0.06	965.0	0.0379
series_B	state_4	0.043	965.0	0.03057
series_B	state_5	0.017	965.0	0.01917
series_B	state_1	0.091	966.0	0.05018
series_B	state_2	0.078	966.0	0.04577
series_B	state_3	0.06	966.0	0.03817
series_B	state_4	0.043	966.0	0.03088
series_B	state_5	0.017	966.0	0.0192
series_B	state_1	0.091	967.0	0.05056
series_B	state_2	0.078	967.0	0.04612
series_B	state_3	0.06	967.0	0.03845
series_B	state_4	0.043	967.0	0.03114
series_B	state_5	0.017	967.0	0.01923
series_B	state_1	0.091	968.0	0.05096
series_B	state_2	0.078	968.0	0.04649
series_B	state_3	0.06	968.0	0.03872
series_B	state_4	0.043	968.0	0.03139
series_B	state_5	0.017	968.0	0.01925
series_B	state_1	0.091	969.0	0.05134
series_B	state_2	0.078	969.0	0.04679
series_B	state_3	0.06	969.0	0.03897
series_B	state_4	0.043	969.0	0.03163
series_B	state_5	0.017	969.0	0.01923
series_B	state_1	0.091	970.0	0.0517
series_B	state_2	0.078	970.0	0.04704
series_B	state_3	0.06	970.0	0.03923
series_B	state_4	0.043	970.0	0.03187
series_B	state_5	0.017	970.0	0.01923
series_B	state_1	0.091	971.0	0.05209
series_B	state_2	0.078	971.0	0.0473
series_B	state_3	0.06	971.0	0.0395
series_B	state_4	0.043	971.0	0.03205
series_B	state_5	0.017	971.0	0.01925
series_B	state_1	0.091	972.0	0.05249
series_B	state_2	0.078	972.0	0.04754
series_B	state_3	0.06	972.0	0.03977
series_B	state_4	0.043	972.0	0.03222
series_B	state_5	0.017	972.0	0.01924
series_B	state_1	0.091	973.0	0.05284
series_B	state_2	0.078	973.0	0.04781
series_B	state_3	0.06	973.0	0.04
series_B	state_4	0.043	973.0	0.03235
series_B	state_5	0.017	973.0	0.01927
series_B	state_1	0.091	974.0	0.05317
series_B	state_2	0.078	974.0	0.04809
series_B	state_3	0.06	974.0	0.04024
series_B	state_4	0.043	974.0	0.03249
series_B	state_5	0.017	974.0	0.0193
series_B	state_1	0.091	975.0	0.05346
series_B	state_2	0.078	975.0	0.04835
series_B	state_3	0.06	975.0	0.04046
series_B	state_4	0.043	975.0	0.03262
series_B	state_5	0.017	975.0	0.0193
series_B	state_1	0.091	976.0	0.05378
series_B	state_2	0.078	976.0	0.04859
series_B	state_3	0.06	976.0	0.04066
series_B	state_4	0.043	976.0	0.03275
series_B	state_5	0.017	976.0	0.01932
series_B	state_1	0.091	977.0	0.05408
series_B	state_2	0.078	977.0	0.04885
series_B	state_3	0.06	977.0	0.04089
series_B	state_4	0.043	977.0	0.03288
series_B	state_5	0.017	977.0	0.0194
series_B	state_1	0.091	978.0	0.05439
series_B	state_2	0.078	978.0	0.04917
series_B	state_3	0.06	978.0	0.04108
series_B	state_4	0.043	978.0	0.033
series_B	state_5	0.017	978.0	0.01949
series_B	state_1	0.091	979.0	0.05468
series_B	state_2	0.078	979.0	0.04944
series_B	state_3	0.06	979.0	0.0413
series_B	state_4	0.043	979.0	0.03312
series_B	state_5	0.017	979.0	0.0196
series_B	state_1	0.091	980.0	0.05499
series_B	state_2	0.078	980.0	0.04971
series_B	state_3	0.06	980.0	0.04148
series_B	state_4	0.043	980.0	0.03323
series_B	state_5	0.017	980.0	0.01972
series_B	state_1	0.091	981.0	0.05532
series_B	state_2	0.078	981.0	0.04998
series_B	state_3	0.06	981.0	0.04168
series_B	state_4	0.043	981.0	0.03333
series_B	state_5	0.017	981.0	0.01988
series_B	state_1	0.091	982.0	0.05559
series_B	state_2	0.078	982.0	0.05027
series_B	state_3	0.06	982.0	0.04187
series_B	state_4	0.043	982.0	0.0335
series_B	state_5	0.017	982.0	0.02004
series_B	state_1	0.091	983.0	0.05591
series_B	state_2	0.078	983.0	0.05057
series_B	state_3	0.06	983.0	0.04206
series_B	state_4	0.043	983.0	0.03363
series_B	state_5	0.017	983.0	0.02018
series_B	state_1	0.091	984.0	0.0562
series_B	state_2	0.078	984.0	0.05088
series_B	state_3	0.06	984.0	0.04222
series_B	state_4	0.043	984.0	0.0338
series_B	state_5	0.017	984.0	0.02032
series_B	state_1	0.091	985.0	0.05651
series_B	state_2	0.078	985.0	0.05117
series_B	state_3	0.06	985.0	0.04242
series_B	state_4	0.043	985.0	0.03399
series_B	state_5	0.017	985.0	0.02046
series_B	state_1	0.091	986.0	0.05678
series_B	state_2	0.078	986.0	0.05147
series_B	state_3	0.06	986.0	0.0426
series_B	state_4	0.043	986.0	0.03411
series_B	state_5	0.017	986.0	0.02061
series_B	state_1	0.091	987.0	0.057
series_B	state_2	0.078	987.0	0.05173
series_B	state_3	0.06	987.0	0.04276
series_B	state_4	0.043	987.0	0.03424
series_B	state_5	0.017	987.0	0.02075
series_B	state_1	0.091	988.0	0.05722
series_B	state_2	0.078	988.0	0.05195
series_B	state_3	0.06	988.0	0.04289
series_B	state_4	0.043	988.0	0.03437
series_B	state_5	0.017	988.0	0.02087
series_B	state_1	0.091	989.0	0.05739
series_B	state_2	0.078	989.0	0.05214
series_B	state_3	0.06	989.0	0.04305
series_B	state_4	0.043	989.0	0.03455
series_B	state_5	0.017	989.0	0.02097
series_B	state_1	0.091	990.0	0.05759
series_B	state_2	0.078	990.0	0.05233
series_B	state_3	0.06	990.0	0.04321
series_B	state_4	0.043	990.0	0.03471
series_B	state_5	0.017	990.0	0.02108
series_B	state_1	0.091	991.0	0.05779
series_B	state_2	0.078	991.0	0.05253
series_B	state_3	0.06	991.0	0.04335
series_B	state_4	0.043	991.0	0.03483
series_B	state_5	0.017	991.0	0.02119
series_B	state_1	0.091	992.0	0.05793
series_B	state_2	0.078	992.0	0.05272
series_B	state_3	0.06	992.0	0.04351
series_B	state_4	0.043	992.0	0.03498
series_B	state_5	0.017	992.0	0.02129
series_B	state_1	0.091	993.0	0.05812
series_B	state_2	0.078	993.0	0.05292
series_B	state_3	0.06	993.0	0.04366
series_B	state_4	0.043	993.0	0.03512
series_B	state_5	0.017	993.0	0.02134
series_B	state_1	0.091	994.0	0.05832
series_B	state_2	0.078	994.0	0.05313
series_B	state_3	0.06	994.0	0.04378
series_B	state_4	0.043	994.0	0.03526
series_B	state_5	0.017	994.0	0.02137
series_B	state_1	0.091	995.0	0.05854
series_B	state_2	0.078	995.0	0.05333
series_B	state_3	0.06	995.0	0.04392
series_B	state_4	0.043	995.0	0.0354
series_B	state_5	0.017	995.0	0.0214
series_B	state_1	0.091	996.0	0.05876
series_B	state_2	0.078	996.0	0.05353
series_B	state_3	0.06	996.0	0.04409
series_B	state_4	0.043	996.0	0.03553
series_B	state_5	0.017	996.0	0.02147
series_B	state_1	0.091	997.0	0.05903
series_B	state_2	0.078	997.0	0.05374
series_B	state_3	0.06	997.0	0.04426
series_B	state_4	0.043	997.0	0.03564
series_B	state_5	0.017	997.0	0.02156
series_B	state_1	0.091	998.0	0.05926
